52743,予が本年発表せる創作に就いて,NDC 914,2011/7/29,2014/9/16,183,牧野 信一,牧野信一全集第二巻,筑摩書房,宮元淳一,門田裕志
52744,Ｓ・Ｉ生へ,NDC 914,2011/7/21,2014/9/16,183,牧野 信一,牧野信一全集第二巻,筑摩書房,宮元淳一,門田裕志
52745,余話（秘められた箱）,NDC 914,2011/7/29,2014/9/16,183,牧野 信一,牧野信一全集第二巻,筑摩書房,宮元淳一,門田裕志
52746,貧しき文学的経験（文壇へ出るまで）,NDC 910 914,2011/7/25,2014/9/16,183,牧野 信一,牧野信一全集第二巻,筑摩書房,宮元淳一,門田裕志
52747,吾家の随筆,NDC 914,2011/7/29,2014/9/16,183,牧野 信一,牧野信一全集第二巻,筑摩書房,宮元淳一,門田裕志
52748,あやふやなこと,NDC 910 914,2011/7/21,2014/9/16,183,牧野 信一,牧野信一全集第二巻,筑摩書房,宮元淳一,門田裕志
52749,私が本年発表した創作に就いて,NDC 914,2011/7/29,2014/9/16,183,牧野 信一,牧野信一全集第二巻,筑摩書房,宮元淳一,門田裕志
52750,大正十五年の文壇及び劇団に就て語る,NDC 914,2011/7/25,2014/9/16,183,牧野 信一,牧野信一全集第二巻,筑摩書房,宮元淳一,門田裕志
52751,消息抄（近頃書いた或る私の手紙から。）,NDC 915,2011/7/21,2014/9/16,183,牧野 信一,牧野信一全集第二巻,筑摩書房,宮元淳一,門田裕志
52752,雑談抄,NDC 914,2011/9/1,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52753,趣味に関して,NDC 914,2011/9/4,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52754,晩春日記,NDC 915,2011/8/24,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52755,五月のはじめ,NDC 915,2011/8/21,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52756,どうしたら私は憐れな彼女を悸さずに済せるだらう,NDC 914,2011/8/24,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52757,日記より,NDC 915,2011/9/7,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52758,今年発表の作品,NDC 914,2011/9/1,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52759,私の一日,NDC 914,2011/8/28,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52760,小田原の夏,NDC 914,2011/9/1,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52761,断想的に,NDC 914,2011/8/21,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52762,珠玉の如き,NDC 914,2011/9/4,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52763,東中野にて,NDC 914,2011/8/24,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52764,秋が深い頃だ,NDC 915,2011/8/17,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52765,会話一片,NDC 914,2011/8/21,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52766,推奨する新人,NDC 914,2011/9/4,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52767,私の一日,NDC 914,2011/8/28,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52768,回答,NDC 914,2011/8/17,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52769,Hasty Pudding,NDC 914,2011/8/28,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52770,花束一つ,NDC 914,2011/8/24,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52771,エハガキの激賞文,NDC 914,2011/8/17,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52772,捜語,NDC 914,2011/9/7,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52773,文壇落書帳,NDC 915,2011/9/7,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52774,文芸雑誌の過去・現在・未来に就いて,NDC 914,2011/8/28,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52775,娘とドリアン,NDC 913,2011/9/10,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52776,昭和四年に発表せる創作・評論に就て,NDC 914,2011/9/4,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52777,来年は何をするか,NDC 914,2011/9/10,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52778,一九三〇年型,NDC 914,2011/8/21,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52779,朝居の話,NDC 914,2011/8/17,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52780,川蒸気は昔のまゝ,NDC 914,2011/9/1,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52781,僕の運動,NDC 914,2011/8/28,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52782,淪落の女の日記,NDC 914,2011/9/10,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52783,途上日記,NDC 915,2011/9/7,2014/9/16,183,牧野 信一,牧野信一全集第三巻,筑摩書房,宮元淳一,門田裕志
52784,初夏通信,NDC 915,2011/9/25,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52785,読書と生活,NDC 914,2011/9/16,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52786,新興芸術派に就ての雑談,NDC 914,2011/9/28,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52787,附「歌へる日まで」,NDC 915,2011/9/16,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52788,舞踏学校見物,NDC 914,2011/9/19,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52789,〔小林秀雄氏への公開状〕,NDC 914,2011/9/13,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52790,〔モダン紳士十誡〕,NDC 914,2011/9/22,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52791,推賞寸言,NDC 914,2011/9/28,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52792,喜劇考,NDC 914,2011/9/13,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52793,昭和五年に発表せる創作・評論に就て,NDC 914,2011/9/25,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52794,今年発表した一ばん好きな自作について,NDC 914,2011/9/13,2014/9/16,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52795,彼に就いての挿話,NDC 914,2011/9/13,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52796,西部劇通信,NDC 914,2011/9/28,2014/9/16,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52797,驚いた話,NDC 913,2011/9/22,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52798,なつかしき挿話,NDC 914,2011/9/30,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52800,卓上演説,NDC 914,2011/9/28,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52801,真夏の夜の夢,NDC 914,2011/9/19,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52802,南風譜・梗概,NDC 913,2011/9/30,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52803,満里子のこと,NDC 914,2011/9/19,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52804,一九三二年に計画する,NDC 914,2011/9/16,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52805,三田に来て,NDC 914,2011/9/22,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52806,山の見える窓にて,NDC 914,2011/10/4,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52807,手紙,NDC 915,2011/9/30,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52808,大音寺君！,NDC 914,2011/9/16,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52809,文学とは何ぞや,NDC 914,2011/9/19,2016/5/9,183,牧野 信一,牧野信一全集第四巻,筑摩書房,宮元淳一,門田裕志
52810,私の万年筆,NDC 914,2011/10/30,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52811,ひとりごと,NDC 914,2011/10/14,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52812,嘆きの谷で拾つた懐疑の花びら,NDC 914,2011/10/12,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52813,写真に添えて,NDC 915,2011/10/22,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52814,春の手紙,NDC 915,2011/10/14,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52815,五月六日,NDC 915,2011/9/25,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52816,「三田文学」と巌谷夫人,NDC 914,2011/10/18,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52817,私の崇拝する偉人,NDC 914,2011/10/28,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52818,「学生警鐘」と風,NDC 914,2011/9/22,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52819,魚籃坂にて,NDC 914,2011/9/25,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52820,〔婦人手紙範例文〕,NDC 816,2011/10/16,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52821,水車小屋の日誌,NDC 915,2011/10/22,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52822,その村を憶ひて,NDC 914,2011/10/24,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52823,私が占ひに観て貰つた時,NDC 914,2011/10/18,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52824,今年の文壇を回顧する,NDC 914,2011/10/10,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52825,僕の酒,NDC 914,2011/10/2,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52826,「尾花」を読みて,NDC 914,2011/10/4,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52827,冬日抄,NDC 914,2011/10/12,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52828,サフランの花,NDC 915,2011/10/20,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52829,久保田万太郎,NDC 914,2011/10/6,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52830,「樫の芽生え」を読みて,NDC 914,2011/10/6,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52831,最近注目した長篇・短篇小説に就て,NDC 914,2011/10/20,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52832,わが最も愛する作中人物,NDC 914,2011/10/26,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52833,はがき通信,NDC 915,2011/10/2,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52834,読んだ本,NDC 914,2011/10/24,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52835,交遊記,NDC 914,2011/10/8,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52836,岬の春霞,NDC 914,2011/10/16,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52837,浪曼的月評,NDC 914,2011/10/26,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52838,好日の記,NDC 914,2011/10/8,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52839,城ヶ島の春,NDC 914,2011/10/10,2014/9/16,183,牧野 信一,牧野信一全集第五巻,筑摩書房,宮元淳一,門田裕志
52840,喧嘩咄,NDC 914,2011/11/6,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52841,痩身記,NDC 914,2011/11/18,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52842,春,NDC 914,2011/11/18,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52843,半島の果にて,NDC 914,2011/11/22,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52844,月評,NDC 914,2011/11/6,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52845,〔無題〕,NDC 914,2011/11/26,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52846,書斎を棄てゝ,NDC 914,2011/11/14,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52847,湖の夢,NDC 914,2011/11/22,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52848,ユリイカ・独言,NDC 914 930,2011/11/26,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52849,心悸亢進が回復す,NDC 914,2011/11/14,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52850,坂口安吾君の『黒谷村』を読む,NDC 914,2011/11/10,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52851,文学的自叙伝,NDC 914,2011/11/22,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52852,浅原六郎抄,NDC 914,2011/11/6,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52853,緑の軍港,NDC 914,2011/11/26,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52854,初めて逢つた文士と当時の思ひ出,NDC 914,2011/11/18,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52855,浪曼的時評,NDC 914,2011/11/30,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52856,わが生活より,NDC 915,2011/11/30,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52857,附記（夜見の巻）,NDC 914,2011/11/22,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52858,十年ひと昔,NDC 914,2011/11/10,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52859,気狂ひ師匠,NDC 914,2011/11/6,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52860,断酒片,NDC 914,2011/11/18,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52861,〔作者の言分〕,NDC 914,2011/11/10,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52862,山峡の凧,NDC 914,2011/11/10,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52863,今年の文壇で,NDC 914,2011/11/10,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52864,昭和十年度に於いて最も印象に残つたもの,NDC 914,2011/11/14,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52865,処女作の新春,NDC 914,2011/11/14,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52866,自烈亭,NDC 914,2011/11/14,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52867,ライス・ワッフルの友,NDC 914,2011/11/30,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52868,青春のころわが愛せし作品と主人公,NDC 914,2011/11/18,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52869,或るハイカーの記,NDC 914,2011/11/6,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52870,ペルリ行,NDC 914,2011/11/22,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52871,『ユリイカ』挿話,NDC 914 930,2011/11/26,2014/9/16,183,牧野 信一,牧野信一全集第六巻,筑摩書房,宮元淳一,門田裕志
52872,秋雨の絶間,NDC K913,2011/7/4,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52873,悲しき項羽,NDC K913,2011/6/10,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52874,月下のマラソン,NDC K913,2011/5/25,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52875,蘭丸の絵,NDC K913,2011/6/28,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52876,爪,NDC 913,2011/7/4,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52877,駒鳥の胸,NDC K913,2011/6/10,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52878,やぶ入の前夜,NDC K913,2011/4/19,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52879,嘆きの孔雀,NDC K913,2011/6/20,2016/1/30,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52880,喜びと悲しみの熱涙,NDC K913,2011/4/19,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52881,泣き笑ひ,NDC K913,2011/6/16,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52882,ランプの明滅,NDC 913,2011/6/28,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52883,辞書と新聞紙,NDC K913,2011/5/28,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52885,朝,NDC 914,2011/5/12,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52886,親孝行,NDC K913,2011/6/16,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52887,初夏,NDC K913,2011/6/24,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52888,若い作家と蠅,NDC 913,2011/7/8,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52889,首相の思出,NDC K913,2011/7/4,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52890,凸面鏡,NDC 913,2011/7/8,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52891,蚊,NDC 913,2011/5/25,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52892,雛菊と雲雀と少年の話,NDC K913,2011/5/28,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52893,闘戦勝仏,NDC 913,2011/7/4,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52894,青白き公園,NDC K913,2011/5/12,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52895,不思議な船,NDC K913,2011/5/31,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52896,悦べる木の葉,NDC K913,2011/4/19,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52897,失題,NDC 913,2011/6/20,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52898,白明,NDC 913,2011/5/28,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52899,愚かな朝の話,NDC 913,2011/6/16,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52900,公園へ行く道,NDC 913,2011/6/10,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52901,美智子と日曜日の朝の話,NDC K913,2011/6/12,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52902,疳の虫,NDC K913,2011/5/25,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52903,坂道の孤独参昧,NDC 913,2011/6/20,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52904,痴想,NDC 913,2011/5/17,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52905,晩秋,NDC K913,2011/5/17,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52906,砂浜,NDC 913,2011/7/4,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52907,香水の虹,NDC K913,2011/6/10,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52908,池のまはり,NDC 913,2011/5/22,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52909,心配な写真,NDC K913,2011/6/24,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52910,清一の写生旅行,NDC K913,2011/6/28,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52911,蛍,NDC K913,2011/5/31,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52912,鞭撻,NDC 913,2011/5/22,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52913,妄想患者,NDC 913,2011/6/12,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52914,眠い一日,NDC 913,2011/6/20,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52915,お父さんのお寝坊,NDC K913,2011/6/16,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52916,周一と空気銃とハーモニカ,NDC K913,2011/6/24,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52917,美智子と歯痛,NDC K913,2011/6/12,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52918,熱海へ,NDC 913,2011/5/12,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52919,地球儀,NDC 913,2011/5/17,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52920,四郎と口笛,NDC K913,2011/6/24,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52921,目醒時計の憤慨,NDC K913,2011/6/12,2014/9/16,183,牧野 信一,牧野信一全集第一巻,筑摩書房,宮元淳一,門田裕志
52922,赤い船とつばめ,NDC K913,2012/10/24,2014/9/16,1475,小川 未明,定本小川未明童話全集　5,講談社,特定非営利活動法人はるかぜ,本読み小僧
52923,うさぎと二人のおじいさん,NDC K913,2014/3/14,2014/9/16,1475,小川 未明,定本小川未明童話全集　5,講談社,特定非営利活動法人はるかぜ,江村秀之
52924,お母さまは太陽,NDC K913,2014/2/6,2014/9/16,1475,小川 未明,定本小川未明童話全集　5,講談社,特定非営利活動法人はるかぜ,江村秀之
52925,片田舎にあった話,NDC K913,2014/2/12,2014/9/16,1475,小川 未明,定本小川未明童話全集　5,講談社,特定非営利活動法人はるかぜ,江村秀之
52926,小鳥と兄妹,NDC K913,2014/3/5,2014/9/16,1475,小川 未明,定本小川未明童話全集　5,講談社,特定非営利活動法人はるかぜ,江村秀之
52927,今後を童話作家に,NDC 914,2014/3/5,2018/1/24,1475,小川 未明,定本小川未明童話全集　5,講談社,特定非営利活動法人はるかぜ,江村秀之
52928,五銭のあたま,NDC K913,2014/2/18,2014/9/16,1475,小川 未明,定本小川未明童話全集　5,講談社,特定非営利活動法人はるかぜ,江村秀之
52929,事実と感想,NDC 914,2014/3/8,2014/9/16,1475,小川 未明,定本小川未明童話全集　5,講談社,特定非営利活動法人はるかぜ,江村秀之
52931,日本改造法案大綱,NDC 311,2012/11/10,2014/9/16,89,北 一輝,北一輝著作集　Ⅱ,みすず書房,iwaji,木浦
52932,あとがき,NDC 914,2011/4/21,2014/9/16,1311,三好 十郎,三好十郎作品集　第二卷,河出書房,青空文庫,青空文庫
52933,火山の話,NDC K453,2012/4/14,2014/9/16,1578,今村 明恒,星と雲・火山と地震,日本児童文庫、復刻版、名著普及会,しだひろし,仙酔ゑびす
52934,受験生の手記,NDC 913,2011/11/19,2016/2/3,1151,久米 正雄,学生時代,新潮文庫,冬木立,小林繁雄
52935,塩に関する迷信,NDC 387,2017/5/18,2017/3/11,93,南方 熊楠,南方熊楠全集第六卷　〔文集Ⅱ〕,乾元社,小林繁雄,フクポー
